,name,id,interval,products,bbox,self_link,quads_link,tiles_link
642,ps_monthly_sen2_normalized_analytic_subscription_2019_09_mosaic,85244abf-6cd2-4bcf-948d-820c57edca5e,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/85244abf-6cd2-4bcf-948d-820c57edca5e?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/85244abf-6cd2-4bcf-948d-820c57edca5e/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2019_09_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
643,ps_monthly_sen2_normalized_analytic_subscription_2019_10_mosaic,1c08a50a-4dfb-4467-9e46-cebe33d284db,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/1c08a50a-4dfb-4467-9e46-cebe33d284db?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/1c08a50a-4dfb-4467-9e46-cebe33d284db/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2019_10_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
644,ps_monthly_sen2_normalized_analytic_subscription_2019_11_mosaic,b4265f2f-f6b6-4bb8-9e37-9740b85743a0,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/b4265f2f-f6b6-4bb8-9e37-9740b85743a0?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/b4265f2f-f6b6-4bb8-9e37-9740b85743a0/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2019_11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
645,ps_monthly_sen2_normalized_analytic_subscription_2019_12_mosaic,f8d3889c-8a98-4df3-85ea-0e865f400f58,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/f8d3889c-8a98-4df3-85ea-0e865f400f58?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f8d3889c-8a98-4df3-85ea-0e865f400f58/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2019_12_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
646,ps_monthly_sen2_normalized_analytic_subscription_2020_01_mosaic,0d4b24ea-c707-4f04-a35b-9a56da177f95,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/0d4b24ea-c707-4f04-a35b-9a56da177f95?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/0d4b24ea-c707-4f04-a35b-9a56da177f95/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_01_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
647,ps_monthly_sen2_normalized_analytic_subscription_2020_02_mosaic,dfcc8e9f-23c0-49d2-9eac-4eed957d61b1,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/dfcc8e9f-23c0-49d2-9eac-4eed957d61b1?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/dfcc8e9f-23c0-49d2-9eac-4eed957d61b1/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_02_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
648,ps_monthly_sen2_normalized_analytic_subscription_2020_03_mosaic,09e02b59-2dcd-44a3-9eda-94d0659121e9,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/09e02b59-2dcd-44a3-9eda-94d0659121e9?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/09e02b59-2dcd-44a3-9eda-94d0659121e9/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_03_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
649,ps_monthly_sen2_normalized_analytic_subscription_2020_04_mosaic,a9393728-bbd7-4565-b6bd-27f8b4c4c837,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.586967337059]",https://api.planet.com/basemaps/v1/mosaics/a9393728-bbd7-4565-b6bd-27f8b4c4c837?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/a9393728-bbd7-4565-b6bd-27f8b4c4c837/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
650,ps_monthly_sen2_normalized_analytic_subscription_2020_05_mosaic,af32c6f9-a210-429f-97b8-4cbb95e75173,1 mon,['PSScene'],"[-126.562499982366, -28.921631278697, 153.632812478718, 64.320871574828]",https://api.planet.com/basemaps/v1/mosaics/af32c6f9-a210-429f-97b8-4cbb95e75173?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/af32c6f9-a210-429f-97b8-4cbb95e75173/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_05_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
651,ps_monthly_sen2_normalized_analytic_subscription_2020_06_mosaic,dcf97725-e1e5-4308-88f2-e30e6c1910e4,1 mon,['PSScene'],"[-124.628906232634, -38.134556572497, 153.632812478718, 64.320871574828]",https://api.planet.com/basemaps/v1/mosaics/dcf97725-e1e5-4308-88f2-e30e6c1910e4?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/dcf97725-e1e5-4308-88f2-e30e6c1910e4/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_06_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
652,ps_monthly_sen2_normalized_analytic_subscription_2020_07_mosaic,540529b1-42c7-462c-88a3-5228b4d1a991,1 mon,['PSScene'],"[-124.628906232634, -38.134556572497, 153.632812478718, 64.320871574828]",https://api.planet.com/basemaps/v1/mosaics/540529b1-42c7-462c-88a3-5228b4d1a991?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/540529b1-42c7-462c-88a3-5228b4d1a991/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
653,ps_monthly_sen2_normalized_analytic_subscription_2020_08_mosaic,3089285f-3d50-4248-8dcd-85fdc0c3f73c,1 mon,['PSScene'],"[-124.628906232634, -31.653381395668, 153.632812478718, 64.320871574828]",https://api.planet.com/basemaps/v1/mosaics/3089285f-3d50-4248-8dcd-85fdc0c3f73c?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/3089285f-3d50-4248-8dcd-85fdc0c3f73c/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_08_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
654,ps_monthly_sen2_normalized_analytic_subscription_2020_09_mosaic,5e79e309-3a73-4a39-9f8e-7127d82f42cd,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 64.320871574828]",https://api.planet.com/basemaps/v1/mosaics/5e79e309-3a73-4a39-9f8e-7127d82f42cd?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/5e79e309-3a73-4a39-9f8e-7127d82f42cd/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_09_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
655,ps_monthly_sen2_normalized_analytic_subscription_2020_10_mosaic,2576f338-e1d7-46cf-8a00-84f42085a070,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 60.064840454894]",https://api.planet.com/basemaps/v1/mosaics/2576f338-e1d7-46cf-8a00-84f42085a070?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/2576f338-e1d7-46cf-8a00-84f42085a070/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_10_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
656,ps_monthly_sen2_normalized_analytic_subscription_2020_11_mosaic,680b677b-68fc-4ec8-85f0-84ea45c86819,1 mon,['PSScene'],"[-124.628906232634, -33.724339657559, 153.632812478718, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/680b677b-68fc-4ec8-85f0-84ea45c86819?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/680b677b-68fc-4ec8-85f0-84ea45c86819/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
657,ps_monthly_sen2_normalized_analytic_subscription_2020_12_mosaic,4ee2c973-1882-43dc-a243-cfefeb422431,1 mon,['PSScene'],"[-124.628906232634, -37.020098196898, 174.550781225813, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/4ee2c973-1882-43dc-a243-cfefeb422431?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/4ee2c973-1882-43dc-a243-cfefeb422431/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2020_12_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
658,ps_monthly_sen2_normalized_analytic_subscription_2021_01_mosaic,3dd143be-d670-4a92-9a97-c640eb71a62d,1 mon,['PSScene'],"[-124.628906232634, -37.020098196898, 174.550781225813, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/3dd143be-d670-4a92-9a97-c640eb71a62d?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/3dd143be-d670-4a92-9a97-c640eb71a62d/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_01_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
659,ps_monthly_sen2_normalized_analytic_subscription_2021_02_mosaic,29b51121-b5ef-4324-97c4-f9709da15a8b,1 mon,['PSScene'],"[-124.628906232634, -37.020098196898, 174.550781225813, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/29b51121-b5ef-4324-97c4-f9709da15a8b?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/29b51121-b5ef-4324-97c4-f9709da15a8b/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_02_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
660,ps_monthly_sen2_normalized_analytic_subscription_2021_03_mosaic,d8b19928-8432-4568-96a9-9b0f8b61c106,1 mon,['PSScene'],"[-124.628906232634, -37.020098196898, 174.550781225813, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/d8b19928-8432-4568-96a9-9b0f8b61c106?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/d8b19928-8432-4568-96a9-9b0f8b61c106/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_03_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
661,ps_monthly_sen2_normalized_analytic_subscription_2021_04_mosaic,66228211-1a4b-4464-85e7-3f5a3d1788cc,1 mon,['PSScene'],"[-124.628906232634, -33.724339657559, 153.632812478718, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/66228211-1a4b-4464-85e7-3f5a3d1788cc?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/66228211-1a4b-4464-85e7-3f5a3d1788cc/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
662,ps_monthly_sen2_normalized_analytic_subscription_2021_05_mosaic,d4e6ab6f-58d3-483c-9a6d-309a6596e9de,1 mon,['PSScene'],"[-126.562499982366, -33.724339657559, 153.632812478718, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/d4e6ab6f-58d3-483c-9a6d-309a6596e9de?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/d4e6ab6f-58d3-483c-9a6d-309a6596e9de/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_05_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
663,ps_monthly_sen2_normalized_analytic_subscription_2021_06_mosaic,338356eb-de2c-43d2-9ebc-8dcc793b1845,1 mon,['PSScene'],"[-124.628906232634, -38.134556572497, 153.632812478718, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/338356eb-de2c-43d2-9ebc-8dcc793b1845?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/338356eb-de2c-43d2-9ebc-8dcc793b1845/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_06_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
664,ps_monthly_sen2_normalized_analytic_subscription_2021_07_mosaic,30ade6cb-08f0-4e0b-8469-96773cb37cbf,1 mon,['PSScene'],"[-124.628906232634, -38.134556572497, 153.632812478718, 63.626744639649]",https://api.planet.com/basemaps/v1/mosaics/30ade6cb-08f0-4e0b-8469-96773cb37cbf?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/30ade6cb-08f0-4e0b-8469-96773cb37cbf/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
665,ps_monthly_sen2_normalized_analytic_subscription_2021_08_mosaic,c856154c-29ca-4529-8723-57c2cb423f56,1 mon,['PSScene'],"[-155.390624978362, -33.724339657559, 153.632812478718, 63.626744639649]",https://api.planet.com/basemaps/v1/mosaics/c856154c-29ca-4529-8723-57c2cb423f56?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/c856154c-29ca-4529-8723-57c2cb423f56/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_08_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
666,ps_monthly_sen2_normalized_analytic_subscription_2021_09_mosaic,5921924e-a2ec-4b03-a961-953a462a5f84,1 mon,['PSScene'],"[-124.628906232634, -33.724339657559, 153.632812478718, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/5921924e-a2ec-4b03-a961-953a462a5f84?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/5921924e-a2ec-4b03-a961-953a462a5f84/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_09_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
667,ps_monthly_sen2_normalized_analytic_subscription_2021_10_mosaic,7624ae13-9b29-48bb-9e4c-5f5e1c222f3d,1 mon,['PSScene'],"[-124.628906232634, -33.724339657559, 153.632812478718, 56.656226488259]",https://api.planet.com/basemaps/v1/mosaics/7624ae13-9b29-48bb-9e4c-5f5e1c222f3d?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/7624ae13-9b29-48bb-9e4c-5f5e1c222f3d/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_10_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
668,ps_monthly_sen2_normalized_analytic_subscription_2021_11_mosaic,72d752c2-3e44-4352-9e77-599386d34e80,1 mon,['PSScene'],"[-124.628906232634, -33.724339657559, 153.632812478718, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/72d752c2-3e44-4352-9e77-599386d34e80?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/72d752c2-3e44-4352-9e77-599386d34e80/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_11_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
669,ps_monthly_sen2_normalized_analytic_subscription_2021_12_mosaic,1d0ee849-8edf-44a3-b1fc-05200f15999c,1 mon,['PSScene'],"[-124.628906232634, -28.921631278697, 153.632812478718, 55.178867658044]",https://api.planet.com/basemaps/v1/mosaics/1d0ee849-8edf-44a3-b1fc-05200f15999c?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/1d0ee849-8edf-44a3-b1fc-05200f15999c/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2021_12_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
670,ps_monthly_sen2_normalized_analytic_subscription_2022_01_mosaic,0894a9c0-0eb6-4d28-80f6-a6503cd63667,1 mon,['PSScene'],"[-122.343749982952, -28.921631278697, 153.632812478718, 53.01478324065]",https://api.planet.com/basemaps/v1/mosaics/0894a9c0-0eb6-4d28-80f6-a6503cd63667?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/0894a9c0-0eb6-4d28-80f6-a6503cd63667/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2022_01_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
671,ps_monthly_sen2_normalized_analytic_subscription_2022_02_mosaic,e17b9db9-02de-475b-8340-e36378d6ad1c,1 mon,['PSScene'],"[-122.343749982952, -28.921631278697, 153.632812478718, 53.01478324065]",https://api.planet.com/basemaps/v1/mosaics/e17b9db9-02de-475b-8340-e36378d6ad1c?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/e17b9db9-02de-475b-8340-e36378d6ad1c/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2022_02_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
672,ps_monthly_sen2_normalized_analytic_subscription_2022_03_mosaic,f7356ec0-5745-4afb-8f42-e8b2b5b72cf3,1 mon,['PSScene'],"[-122.343749982952, -28.921631278697, 153.632812478718, 53.01478324065]",https://api.planet.com/basemaps/v1/mosaics/f7356ec0-5745-4afb-8f42-e8b2b5b72cf3?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/f7356ec0-5745-4afb-8f42-e8b2b5b72cf3/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2022_03_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
673,ps_monthly_sen2_normalized_analytic_subscription_2022_04_mosaic,038a2ba7-69f0-41f1-87c1-15a514d7cdc8,1 mon,['PSScene'],"[-122.343749982952, -28.921631278697, 153.632812478718, 53.01478324065]",https://api.planet.com/basemaps/v1/mosaics/038a2ba7-69f0-41f1-87c1-15a514d7cdc8?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/038a2ba7-69f0-41f1-87c1-15a514d7cdc8/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2022_04_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
674,ps_monthly_sen2_normalized_analytic_subscription_2022_05_mosaic,d5915114-724f-47af-9e7b-d3e4c4e1b25e,1 mon,['PSScene'],"[-122.343749982952, -28.921631278697, 153.632812478718, 53.01478324065]",https://api.planet.com/basemaps/v1/mosaics/d5915114-724f-47af-9e7b-d3e4c4e1b25e?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/d5915114-724f-47af-9e7b-d3e4c4e1b25e/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2022_05_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
675,ps_monthly_sen2_normalized_analytic_subscription_2022_06_mosaic,07bb1e84-47a9-457d-bfc7-0d1d22826f44,1 mon,['PSScene'],"[-122.519531232927, -28.921631278697, 153.632812478718, 55.279115286777]",https://api.planet.com/basemaps/v1/mosaics/07bb1e84-47a9-457d-bfc7-0d1d22826f44?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/07bb1e84-47a9-457d-bfc7-0d1d22826f44/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2022_06_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
676,ps_monthly_sen2_normalized_analytic_subscription_2022_07_mosaic,a9935acb-c5d9-4247-82fa-dc5155c89052,1 mon,['PSScene'],"[-123.398437482805, -28.921631278697, 153.632812478718, 55.279115286777]",https://api.planet.com/basemaps/v1/mosaics/a9935acb-c5d9-4247-82fa-dc5155c89052?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8,"https://api.planet.com/basemaps/v1/mosaics/a9935acb-c5d9-4247-82fa-dc5155c89052/quads?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8&bbox={lx},{ly},{ux},{uy}",https://tiles.planet.com/basemaps/v1/planet-tiles/ps_monthly_sen2_normalized_analytic_subscription_2022_07_mosaic/gmap/{z}/{x}/{y}.png?api_key=PLAK8e88c39260c445b182ba0d54e535d5f8
